respid,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
14240,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14261,0.0878392841691536,-2.918245029545312,-0.2808208251167995,-0.5794508859463137,0.1171986184988217,-4.380995752043456,-1.7880280657989218,-0.1326750236591823,0.1981669644519717,-6.0147262943167705,-3.671692445431717,-2.4736131655788447
14262,0.0709464640166391,-3.076092897606395,-0.3487652581211868,-0.502111246750374,0.1000948334974969,-4.666967979183993,-2.0361074138261124,-0.1896430228043168,0.2129794814055953,-7.139958551544786,-4.723494795543598,-3.3504094599032426
14317,0.0782010626603883,-3.673120980378643,-0.9315113292538216,-1.0892699210851942,0.0971224706619202,-5.009341612030087,-2.4044556030680035,-0.6019712701789044,0.2229465622281748,-7.80012016254487,-5.411238946024453,-4.165026628559225
14340,0.0757098510748179,-3.3628598940108705,-0.6554899875307759,-1.0431435326904304,0.107398520570856,-5.049075171920281,-2.4635343833749057,-0.7561683106968314,0.2151282286258463,-7.025578739516718,-4.764282280582498,-3.544589386823755
14384,0.0774945894087136,-3.4271521246933334,-0.7201629060682837,-0.905583724566101,0.0972497002531327,-4.761109213028669,-2.0838219105119418,-0.2987561238250528,0.2154219584549333,-7.643369135584261,-5.229748726810717,-3.9462448567533888
14388,0.0715941145149995,-3.428921156792597,-0.6985258436983753,-0.97639673181488,0.1047137130272737,-5.079680920795196,-2.4267043475168952,-0.6880445428901268,0.1906020159482004,-6.738084135428858,-4.457774314472346,-3.149784539966978
14421,0.0924985553011659,-3.474355091675936,-0.789485755097646,-0.9580625817899932,0.1220500263314939,-4.839157752712418,-2.1588071848793517,-0.5069118973661227,0.248968252855595,-7.446429529215925,-5.03467140733292,-3.713132246219088
14427,0.0763508585547622,-2.828435667255189,-0.0885908890953887,-0.2580839330086446,0.1071454331973172,-4.098790135192521,-1.460996656115515,0.1585495744662821,0.1783315990910844,-5.210304160100907,-2.974159964330066,-1.6062138780341515
14452,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14456,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14474,0.079095485146889,-3.128249338461996,-0.424536237555791,-0.5137141695419867,0.1150220284298377,-4.614532862596614,-1.996592452721654,-0.3371170357903853,0.2220968128370258,-7.01447142680684,-4.635367512499362,-3.27585894055553
14476,0.0808617525685547,-4.246190175477792,-1.5619704335365476,-1.872615413452826,0.1083756117762945,-5.202113322503402,-2.6688326910299933,-1.1837777605571005,0.2162965320323708,-6.692358343705899,-4.64998243755442,-3.5618270485909465
14749,0.0882566831607367,-3.2376545869427824,-0.59861107517238,-0.7170458500553927,0.1185388162652774,-4.57253675366485,-2.022281906677432,-0.3376577537021228,0.2358333186361671,-6.926931361746409,-4.625031800015597,-3.228537825595589
14770,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14777,0.0743921105637257,-3.429416970727922,-0.7495180830056334,-0.7983359052149904,0.1021365620649069,-5.063980659370146,-2.408446166727507,-0.6291376470060908,0.2156731237689511,-7.142898914809766,-4.8968552349723815,-3.619602012429942
14788,0.0403555023018941,-3.301800608051759,-0.6670166327826221,-0.8925400427003295,0.0685957725614705,-4.33033008226895,-1.71315528362954,-0.0122477900944967,0.1368467426761585,-5.2268178775596805,-3.2973027716151644,-1.8848342177640127
14817,0.083636093678248,-3.3780452509346497,-0.6888303516663993,-0.7229062467394306,0.1106529310141235,-4.970216524658687,-2.3046952735809363,-0.5555623347414879,0.2309124341042024,-7.414248475695328,-4.985566618028231,-3.7498863538619513
14820,0.0715379995565956,-3.2266897360856026,-0.5657261451024183,-0.7403561126681282,0.1066303808258547,-4.868522576607745,-2.421884817508842,-0.5520750853167927,0.1675074627501419,-5.74755112592066,-3.571577438415868,-2.187115032389045
14829,0.0710219589452847,-3.1132896222210267,-0.4189190546668274,-0.3737341355730467,0.0993364852908309,-4.734301655770625,-2.0386380996929137,-0.1134852860369944,0.2020159191890173,-7.118146625555953,-4.7887998175942,-3.3152485865857444
14834,0.0818850508008679,-3.5857053079036096,-0.8851177716674434,-1.0688878597059217,0.1094132841837929,-5.201166018420781,-2.5673649120924957,-0.7951568864278149,0.2163471059403213,-7.120947918742636,-4.854043411027577,-3.6154182676939968
14838,0.0753038869199338,-3.447292654044809,-0.7905642569796997,-1.0440533871613678,0.1285986206174048,-4.787485407520585,-2.223342549088254,-0.7000939340030261,0.1882472457288429,-5.808860359788267,-3.542539457636752,-2.1875873764656464
14842,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14860,0.0881403106045656,-4.180194275698367,-1.392373059076529,-1.737541350983923,0.1187531845700553,-4.795231334388341,-2.09909256965752,-0.6601784874850386,0.1969551261588666,-6.616978198829018,-4.247552654956863,-3.001929569515968
14862,0.0755098689711655,-3.545951465349184,-0.8028522021215134,-0.9970589133025738,0.0999418345792924,-4.984423100916287,-2.3705635044363023,-0.5366404251375676,0.1924569422898295,-6.879757332919372,-4.53609219326158,-3.1907876331362344
14864,0.0640405596613907,-2.7635038917961148,-0.1409462438841962,-0.1435738995302004,0.0920136634282702,-4.1693311758776055,-1.5137244840076682,0.2162899570927617,0.1521236056315356,-4.793832311268901,-2.6734707863399416,-1.2795347373218793
14921,0.0818241536462724,-3.471127233697684,-0.7219222130274654,-0.9387216301268332,0.1077091820442674,-4.65074591418605,-1.8950820121682783,-0.2182443641203765,0.2222052371738723,-7.486268348722026,-5.04194492329332,-3.589123551009533
14951,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
14958,0.0744186772975206,-3.239975732452722,-0.4946033027259001,-0.5454631455742777,0.1030301927225788,-4.7553666848008085,-2.0748743118395483,-0.2739009468711902,0.2049713593520957,-6.949450451926438,-4.563136677170095,-3.266036183909211
14968,0.0629434516849725,-3.4123383274650525,-0.6768531135383608,-0.802341552446254,0.0868189077512813,-4.871767142569799,-2.236168209632857,-0.3215475323919073,0.1940294860808383,-7.358152322788042,-5.048397542877171,-3.581270316990233
14974,0.0582559959804914,-2.6492439860406463,0.0485477255084721,-0.2401681080968721,0.0925339061640787,-4.102609356409089,-1.482618364726139,0.0575183683549906,0.1357735921119505,-4.3010342443938026,-2.204636107113115,-0.9207093119215184
14982,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15003,0.0738522524740514,-3.4589884658453625,-0.7924050111679742,-0.9192052494903278,0.1034268719971179,-5.012742348171233,-2.463361803452489,-0.6543460338475328,0.1868018204358135,-6.662010890325824,-4.38659284550522,-2.99722084651456
15012,0.0793063344157232,-3.1481388781380018,-0.4284807638182857,-0.6043824857475764,0.1078050017202857,-4.430809169032135,-1.800346155759457,-0.1395780558892028,0.2240438881713909,-6.810466554298357,-4.440474951238006,-3.1911610918931745
15015,0.0773743982821923,-3.27028774706624,-0.6090271629233774,-0.7314017711698308,0.1036625548320268,-4.968756371237031,-2.3171865954920428,-0.6414050690303652,0.2153133822744946,-6.984384027822509,-4.702330218740779,-3.4693314586243558
15034,0.0433873214437073,-2.205295801756094,0.5086182710495207,0.3865647165439965,0.0938706932828929,-4.156441221746906,-1.4372361518288064,0.3109894233770711,0.2064347802878887,-6.255254101877538,-4.1091088696410045,-2.8251977408240725
15056,0.0773126715229095,-2.523387332282544,0.158273698413405,-0.0388321419048091,0.1142630218003175,-3.992232973329921,-1.4456861818962328,0.107296646275498,0.2075411998378956,-5.651393197437652,-3.2873011865182376,-2.093445369258217
15066,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15083,0.0757533094085682,-3.3960930275483547,-0.7754982680152773,-0.8333728902820734,0.1026333450741062,-5.044136012120864,-2.49628099059426,-0.5808516983156812,0.2064359431415539,-6.894663737800263,-4.667881299379743,-3.340370529402124
15087,0.0904286985148248,-3.268282106572709,-0.5336285414306611,-0.7160271617967323,0.1156788978621114,-4.38857873511927,-1.7216338434215503,-0.1168740889780218,0.2315352356749614,-6.6155692604786,-4.223328450923506,-2.883494971843945
15102,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15106,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15108,0.0830451951055276,-3.2873800828381463,-0.6448887082958304,-0.7275271190132047,0.117763060726155,-4.742705366135006,-2.1165210183656398,-0.4153240168383295,0.237426530771402,-7.161761748808203,-4.852008694461937,-3.463254858975351
15118,0.0754120628235361,-3.919907769550007,-1.2847169767967013,-1.5158697686398972,0.0920743478687276,-4.820683270795203,-2.250533260038382,-0.5407029754558365,0.1306421618829473,-4.715874301225023,-2.848529513735369,-1.499641006496115
15122,0.0800236773936195,-3.122524504564105,-0.435628300086251,-0.5451642270690987,0.107114790197203,-4.717082452224091,-2.0813323009459466,-0.4181742853195427,0.2131666940449984,-6.446445537794558,-4.1627148264047245,-2.975162602473165
15133,0.0731235801215967,-3.670180435718749,-0.9965025540222986,-1.1930393506317702,0.0872549894393524,-4.0870463480280765,-1.3744283563355808,0.2061275806729293,0.2081060747368537,-6.658520807971488,-4.389579741089431,-2.9774407862083385
15151,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15156,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15186,0.0802529293115941,-3.1637687476858765,-0.5272700074189396,-0.5358562214174538,0.1090342598064387,-4.4204729330714585,-1.876463877305768,-0.1587710674070444,0.2218097774528976,-6.7879239619029,-4.45683440022562,-3.034176019007812
15216,0.0778924372354532,-3.210699101512412,-0.4637386627215867,-0.6155314758431553,0.1056343889223276,-4.722871560306688,-2.0712286829484734,-0.4313674421249041,0.2249161742414767,-7.226489815621137,-4.799981619860018,-3.6220568872100314
15237,0.0711557808512129,-3.545378769783884,-0.7500493593141481,-0.9389251799747136,0.0982062634634891,-5.075336496890707,-2.410974794757018,-0.4631091627803782,0.1831150018513373,-6.894572935785527,-4.630259526309313,-3.1691136339622346
15255,0.0774325969875873,-3.5283552449308524,-0.8488197049401656,-1.0111269350969745,0.1030739190417526,-5.000231078851791,-2.3966864019285423,-0.5884151749060743,0.1850030365546781,-6.560237356665756,-4.339814875804455,-2.9730511482214284
15266,0.0783787529351535,-3.381486575522401,-0.7012330662471856,-0.9602159450225576,0.1171738383668597,-5.14310506333538,-2.58303948389602,-0.7398619745861515,0.2160752645587015,-6.937776067196927,-4.653214112639553,-3.2459404327893937
15270,0.0701946013869022,-2.7716097983097674,-0.1509511210256056,-0.320929519679929,0.1028460355555564,-4.190929446001616,-1.686163474551676,-0.0649722995058917,0.1958318102697292,-5.725700118959536,-3.523264213899682,-2.282137178868227
15273,0.0758951842664118,-3.370440046041447,-0.6188373628719716,-0.8752004190871117,0.1105245254356748,-5.015850260241278,-2.399485981073827,-0.7226569003209241,0.2128080421326251,-6.806768854010037,-4.497791768467613,-3.257920036090601
15290,0.0815514261867111,-3.231359786581673,-0.5950069072074331,-0.7207923280437354,0.1113077145866071,-4.498090437442433,-1.9765818071153,-0.1594073607977521,0.2026892122375721,-6.45124059712879,-4.147109983250086,-2.723324436242816
15292,0.0738530459447344,-4.18977709767261,-1.5426065073850443,-1.8913446756812335,0.1031405401366824,-5.130995818056412,-2.630139787149304,-0.911121201842962,0.173259830114821,-6.289566518968898,-4.277426012482709,-2.817899361120704
15341,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15385,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15390,0.0947421733891121,-3.067273791262668,-0.4553212842925753,-0.5739025917469118,0.1350661806296615,-4.271913113356267,-1.83857741889034,0.4625147985737923,0.2590191191682778,-8.005571731037227,-5.651070485308575,-3.5404010876665963
15404,0.0784703541800664,-3.207386333191665,-0.5472726356297926,-0.5915315534363705,0.1018881841020904,-4.650885788462686,-2.0306551326619977,-0.2309122438871479,0.2040405752310318,-6.837271814208177,-4.501585024476213,-3.089123385930889
15406,0.0759557041372162,-3.550283919357124,-0.8858871171660504,-1.0983867627726702,0.1020655438635918,-5.018644585900524,-2.4417035566515537,-0.62758890272357,0.1975309158184618,-6.942614807094476,-4.74898283735598,-3.3591234548039166
15407,0.0750187462113927,-3.4865343215909363,-0.8220520115201763,-1.0877717141675654,0.1112270442977961,-4.4570504722642506,-1.999946537628468,-0.5557246781671261,0.1960063806737367,-5.308839511399215,-3.263785571812147,-2.145352143908384
15449,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15452,0.0710615486202304,-3.531751769957789,-0.8230098151132902,-0.9555436299350192,0.0974125442387212,-5.059113865043425,-2.403773165154887,-0.5083076348998045,0.1857149843880106,-6.990315383352818,-4.76944860044853,-3.2657985867313357
15460,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15462,0.0735438350806661,-3.5739243102874,-0.8831751357215882,-1.0603298999070607,0.0935523947382281,-4.920739834143909,-2.296571233017512,-0.413816259395449,0.1827460613651481,-6.925152437285804,-4.619342666109129,-3.226734968884469
15464,0.0658659960819711,-2.776290349438035,-0.1754295357235699,-0.2448324662199512,0.1008653010881799,-4.349028821573007,-1.6524936565594206,0.1246666023724563,0.2178409805584739,-7.206626603148519,-4.734263663943455,-3.3753629474282256
15469,0.0788366199102875,-2.938714175302505,-0.2879839174484072,-0.362696500447191,0.1083432189731729,-4.378494237315779,-1.7554930579299195,0.0063292778485058,0.2002104956298057,-6.566717421264329,-4.248753360873511,-2.84242464737041
15478,0.0726306559947506,-3.489960576578612,-0.8167609059276159,-0.7441032790055693,0.1000956138502095,-5.075117020016219,-2.422769788136638,-0.426927488118021,0.1862166740608534,-6.907787354084225,-4.711848594309418,-3.190193088725972
15488,0.0758927735517441,-2.9950541785820235,-0.3178949806506034,-0.444325903491855,0.1052961118347567,-4.345563480097324,-1.71576496743202,0.0213794203296484,0.1740964895950224,-5.621334658387812,-3.4078862685336864,-1.9905885177670568
15517,0.0316566643779487,-2.175897250513407,0.548714260440608,0.443707578778828,0.0506086883970305,-2.77857081213311,-0.191463740119713,1.4453853032438828,0.14655494859458,-4.763735756607243,-2.2921707928533634,-1.0367904155342376
15524,0.073111644372139,-3.564216882862366,-0.8472503777523268,-1.0078345343412631,0.0966650321413895,-5.042284601576561,-2.3269988847921304,-0.5281034373984745,0.1815661338248223,-6.854648693427405,-4.650428776456869,-3.212981274821744
15557,0.0710480165640153,-4.227454146145597,-1.4993876607406722,-1.5736931438370916,0.0931271445376837,-4.990169073011066,-2.3747252489633115,-0.6305545103218255,0.1588888556215532,-6.21211455759554,-4.212381974754032,-2.658711829520599
15561,0.0728966182676502,-4.143364968801744,-1.324811742315056,-1.627260945528913,0.0947642942203412,-4.987348327730986,-2.246719359346887,-0.6037620363145827,0.1543064499501061,-6.02762532438094,-3.885717155980613,-2.4980765607680637
15562,0.0724898535038917,-3.2262807553364707,-0.5372561269262374,-0.6760292977268236,0.0972061324165817,-4.671917446718578,-2.023311494318047,-0.2483000816014404,0.1905256182990818,-6.912566857928714,-4.569606989933843,-3.24007958975093
15569,0.0749027719737971,-3.2711646210577685,-0.5246305279781398,-0.63645678830173,0.0975722076055058,-4.669741238524042,-1.9476332467609585,-0.2516644858690836,0.1960858002475995,-7.071337170314724,-4.630798521162832,-3.346370258241657
15591,0.0737082265851893,-3.1962918086227687,-0.4712852189818171,-0.55824206542984,0.0977104709772356,-4.617262580448794,-2.0126080348213087,-0.1384998980064559,0.1932986784101532,-6.942278858234912,-4.599651778726362,-3.2010863377354144
15605,0.0842294831166242,-3.465366795362674,-0.7708523881257302,-0.9042674786739948,0.1098803693382447,-4.68996510422082,-1.98625852543948,-0.2813642450041234,0.2209067659030191,-7.432812860269987,-5.063919449145069,-3.557210855480195
15612,0.0774872295656402,-3.7313739235582335,-0.9475816532017656,-1.3325071911868531,0.1007193644148594,-4.584899297738959,-1.926159176022007,-0.518793399910286,0.1560905679614133,-5.275688733728746,-3.13858971554406,-2.082069756425957
15620,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15626,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15633,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15636,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15657,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
15658,0.1057761219457629,-2.7967293086900065,-0.2209414362558359,-0.3093326884063964,0.1516176551026182,-4.063030763590457,-1.594824504467365,0.531965542134503,0.2759055636348128,-7.791446295236176,-5.095359139856745,-3.232122292535116
15660,0.0606330777768743,-3.681072221361728,-1.089117040749688,-1.2410212185234897,0.0905989804380209,-4.753187026022243,-2.1406972548354672,-0.3434815813944559,0.1552949213391104,-5.643235952751592,-3.638952847043833,-2.134590822368503
15663,0.0794482949500665,-3.4410692987011675,-0.7280882688547944,-0.8628897373330563,0.1047032215004869,-4.890906333728464,-2.16332091407016,-0.4032644376392094,0.212440042549784,-7.567027842690804,-5.092632368376914,-3.747522239559852
15672,0.0743460089365012,-3.4552950772542266,-0.7837447458133971,-0.9878437881199128,0.100687076717951,-4.974404944378006,-2.3580974839171427,-0.5564338698207949,0.1904750861448623,-6.757751446004995,-4.494713483190823,-3.162215759218554
15684,0.075641842178507,-3.543021639589822,-0.8527469876923112,-0.9862003488670318,0.1128375912116433,-5.230532537686695,-2.639396797194462,-0.7861233476758036,0.232949822271602,-7.989504661998918,-5.588020676264477,-4.123867856205735
15697,0.0741675819105124,-3.1363567354281416,-0.4686842451293456,-0.5746477286894269,0.1026606897631,-4.762409918185535,-2.152739538030486,-0.3707908603503841,0.2134930124494501,-7.498707103563837,-5.064354966753571,-3.7411798656151274
15725,0.0730068165784085,-2.99370450417787,-0.2578843360592356,-0.497547872522786,0.1050315866956169,-4.584073475350998,-1.9605627468380509,-0.4055366249871887,0.1797381254642859,-5.915144790128249,-3.608806671859752,-2.40856108687903
15767,0.0723605329505003,-3.408447716790976,-0.6922989471798796,-0.957069004319842,0.101058175549306,-4.959960228443834,-2.392696418140791,-0.7582729731193002,0.2208201033075397,-7.238226002659,-4.934784278724641,-3.8066945616271024
