id,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
1852,0.0853647941032662,-3.2847657149456118,-0.5983828912766043,-0.8142405240247749,0.1207182269311698,-4.971432678245154,-2.377422555284869,-0.8102675302669673,0.2577655310456792,-7.280135692159098,-4.935586995849804,-3.692337692728766
1869,0.0718215585383244,-3.025219812776492,-0.357752085116636,-0.5379838107535366,0.1076172412749243,-4.685485290566561,-2.1417389106474,-0.49558495187135,0.2316224091502232,-7.118562732038968,-4.709821724787503,-3.4928285465493416
1884,0.0758788105099468,-2.836063420803964,-0.1982512236777153,-0.2606680125859411,0.1035914941025754,-4.178254071685934,-1.6239971979589571,0.026503033400352,0.1972562215181506,-5.7373337647368245,-3.51981212267105,-2.202556281151316
1892,0.0655808611421954,-1.9743287724252312,0.71218082982513,0.6969895369078644,0.1085491301709962,-3.485807158783439,-0.839434985290217,1.0704643184422915,0.2479601315583256,-6.399925201051403,-4.021774224882148,-2.248145811019276
1914,0.0832990855834306,-3.7061381664844912,-0.999453933842602,-1.1911550487872504,0.1228684254416798,-5.433642086147439,-2.821633569368712,-1.1456324433112166,0.2808121027617644,-8.588620846340689,-6.191930575219375,-4.878609479800362
1929,0.0859385364241236,-3.802727696355445,-1.1018047565895226,-1.21461364849841,0.1115343184714931,-5.26759245663528,-2.660300434898204,-0.8064547561712728,0.26831456573265,-8.238075486739856,-5.8985213888214405,-4.49307159485983
1931,0.0823181866026333,-3.1882474286303664,-0.4304242345056412,-0.6898992632401321,0.1118130688894864,-4.485709788000031,-1.8283782943785656,-0.315046740369529,0.2338658123819888,-6.375854762909764,-3.963242234287275,-2.78673397518176
1955,0.0852790684543212,-4.178043099580549,-1.6059742055355828,-1.8338977038046196,0.1059633267112877,-5.102947902243348,-2.565320669273916,-0.9249923936153672,0.2150134244149329,-6.561788810766138,-4.558807845331121,-3.2349529259697407
1967,0.0840642707181641,-3.496643601770394,-0.7584117418122595,-0.9101536528924412,0.108270094060374,-4.879020199415029,-2.271295186535436,-0.6409030093559652,0.259101155803097,-7.87171701498715,-5.458719051322844,-4.221836455091493
1978,0.0791013729623661,-3.6492607969957858,-0.9164995495514616,-0.979403898507018,0.110275537515636,-5.261644441250471,-2.587731590118164,-0.8231673091326721,0.2393705583046926,-7.538813466336856,-5.2244605100871855,-3.795410571671369
2039,0.0796345502534606,-3.538873112236459,-0.8767009499527948,-0.9917188700349544,0.1026553065869931,-5.102886047865814,-2.5438131401513635,-0.6976021989104,0.2370663443285977,-7.466258844706534,-5.286119947506992,-3.9525783893711313
2048,0.0739857754410181,-3.3567932607783706,-0.7104411299849949,-1.0495221408396984,0.1222917777936469,-5.363481754332732,-2.894868413213044,-1.1626834734787046,0.2600145235138903,-7.522920377443612,-5.233616180624083,-3.9832391706567214
2049,0.0804074813961857,-3.2367887816736376,-0.5857703521483001,-0.5627002980939755,0.1107556035778804,-4.686286572506855,-2.1539044539661822,-0.281757928384529,0.2406961629694577,-7.010648183800536,-4.745524193988063,-3.226408180320551
2061,0.0773006034615315,-3.4080769181703685,-0.8438664652437046,-1.1720169329501795,0.1128713090296675,-4.579362725568992,-2.1023968909865727,-0.7143633137377899,0.2461685682948971,-6.514520460974105,-4.386908544428154,-3.1961689607730497
2086,0.0813300146870988,-3.6275442200670542,-0.9204506986143391,-1.098525368457654,0.1071444547760588,-5.2901215516576645,-2.6234697188372404,-1.054260915348734,0.2539575855097936,-7.650338682089213,-5.3278220413037225,-4.258313842688732
2089,0.073577000275214,-3.3411704590491373,-0.7102190553904795,-0.8644136419098963,0.1033814763936348,-5.064473931944681,-2.511328201183189,-0.7355988818972993,0.2449423789826414,-7.53785768843576,-5.329879098679477,-4.056726578130693
2136,0.0851067574699012,-4.421505547116233,-1.6456875743310522,-1.9521111515444431,0.1054429963573087,-5.06050855778664,-2.456134285607356,-1.0225232377867297,0.2169588523770037,-6.746432644049554,-4.682247164517497,-3.397700128200991
2137,0.076564562414861,-3.086074367467851,-0.3772083008827275,-0.6092372568621394,0.1026594166704407,-4.625855276148688,-2.0667700921970718,-0.4632522179879023,0.23366951423183,-7.022287853561458,-4.594112630800275,-3.4833061072209786
2142,0.076100629714441,-3.511860333584606,-0.7894306256634941,-1.005337847434679,0.1056110643179919,-5.050357638758483,-2.4948174129501712,-0.8687426756138183,0.2336817931487018,-7.567886761504892,-5.206529167177106,-4.039836563757313
2231,0.0864063735465756,-3.5229055099764937,-0.8094894833572067,-0.9833081070444248,0.1215797342999144,-5.072005445023049,-2.423788259772437,-0.8808758114636359,0.2861540260608691,-8.574309289525177,-6.0554066890045295,-4.800741492838049
2306,0.0663155198918402,-2.791215689980304,-0.0979584511367596,-0.2860717776162853,0.1043501789259525,-4.615914169400407,-2.072660541002581,-0.4765796933673171,0.2765009402458308,-7.893391419836352,-5.530461075712648,-4.3439784381483015
2334,0.0780570279908713,-3.1782876750535456,-0.4896181034154568,-0.5829540174901745,0.1076888780964109,-4.819926411703069,-2.222586675431216,-0.5722612889249898,0.2638678921567,-8.173937526000124,-5.684607603889421,-4.41753989352465
2362,0.070626848062105,-3.231962045059834,-0.4994251381853604,-0.8082948349354233,0.1011319440731333,-4.893957000470484,-2.281043572787834,-0.7685169327951428,0.2320132854591115,-7.461688211745584,-5.101776409016175,-3.9556027308632538
2365,0.0756143552868701,-3.2476026821723742,-0.5712802660721163,-0.617779579128587,0.1053402451214477,-4.8423071243159015,-2.234261761134017,-0.5103456827433799,0.2083417499509914,-6.747074262934512,-4.173493594990585,-3.095638563670595
2367,0.0790298506015231,-3.125509332629125,-0.4392309191299102,-0.6274106919520548,0.1093575153047698,-4.538860234842567,-1.985026155294393,-0.35492905948757,0.2203048737131124,-6.460210601789787,-4.180912169424848,-2.9300400487568656
2371,0.0732631329353849,-3.258366620558204,-0.5746612874373379,-0.9291652799727012,0.1074218693916723,-4.9105132244590015,-2.395644071476864,-0.6482471323093159,0.2174709007620926,-6.486160850326389,-4.25615958795014,-2.9830525042908227
2392,0.0831034652553936,-4.10465758632953,-1.4057967641092346,-1.645519529005433,0.0959412972413647,-4.725904602714501,-2.1021957114656824,-0.601180328883145,0.2001174903735611,-6.493622058611278,-4.380093187401013,-3.2176287429073187
2398,0.0790582898026601,-4.19202987633019,-1.4329634963033666,-1.7844250094967364,0.0981235416122575,-5.003304266746749,-2.4899468317951228,-0.8481558701177081,0.1793331630245329,-5.975270041344795,-4.07715926965139,-2.830234102456741
2436,0.0604250579501752,-3.370788536396591,-0.6795755755080817,-0.8200284567951582,0.097358933512285,-4.310229041265759,-1.7304771428798618,-0.1189127396338479,0.1930673381217938,-5.571302916461152,-3.473279391363429,-2.02988219515179
2442,0.0833450407818845,-3.90984171167858,-1.286817981412291,-1.5936481204786157,0.1029534919615869,-4.675723835207496,-2.091427929040303,-0.8064401952860399,0.2319443254281268,-6.715805273445564,-4.560027577711056,-3.5670467990204133
2447,0.0821566524818745,-2.3915005738469994,0.224661194453592,0.162557693664092,0.1111563861135931,-3.5771304965629134,-1.037693663516322,0.6127651792336473,0.2704022604000653,-5.917905660918437,-3.5300639707249983,-2.151162661024499
2454,0.0848737249076933,-2.8841017682077483,-0.2096493108102481,-0.3326752661211767,0.1158810437508141,-4.108280451268169,-1.5171452990552254,0.1205947026272296,0.2707427625166078,-7.039405264134339,-4.659257329746138,-3.1670780917118413
2457,0.0769774790501762,-3.574081494075451,-0.9240540835843558,-1.279129174466324,0.1063332895753217,-4.60819200635631,-2.1079886029890176,-0.7622611055941554,0.1866373711258087,-5.4371908103761015,-3.4281322041986,-2.306682785721736
2465,0.0888879190445604,-2.6911418845276223,-0.107382941697177,-0.3046016087469248,0.1298175431738979,-3.66927872259096,-1.2172380223561048,0.4839283113297082,0.2421301502787299,-5.408449464664879,-3.0986823512947708,-1.5348781621221088
2479,0.0887710266726406,-4.469843695004907,-1.799999426985864,-2.240427809929362,0.114500268629754,-5.538800410666275,-3.0440514499627884,-1.475016110061356,0.2102117395337987,-6.412474673016306,-4.455644482666873,-3.314909272192855
2487,0.0848977116906718,-3.707281147174939,-1.0848068630076255,-1.2796938787783825,0.1103467003167266,-5.226010865982281,-2.6614003648749653,-0.910361655840136,0.2480314192570356,-7.679355641054309,-5.470234154415383,-4.16028340752568
2500,0.0869577941302445,-4.445713662644715,-1.7061471782248585,-2.0737327839768094,0.1111002896729424,-5.356351208468202,-2.752240994996034,-1.2741520578975445,0.220066121857694,-6.820826525275448,-4.730626505160672,-3.54515521919473
2502,0.086790065464121,-4.442844715284079,-1.7530178086986234,-1.8228689847317452,0.1149107613639426,-5.381525973137903,-2.802596990782388,-1.112016369474318,0.2237306246246599,-6.872088977938776,-4.8581604525858015,-3.388469296285042
2528,0.0632630292360819,-2.7648707979084937,-0.0712611191914251,-0.3137041043159375,0.0929232714547298,-4.448374963540584,-1.8829601480825169,-0.2785263406007819,0.2086819806804068,-6.254796108728365,-3.9495337424326897,-2.8336577866568304
2549,0.0800309335301452,-3.377827183375541,-0.7441666128893917,-0.8662599066670558,0.1042746850746829,-4.829056128419855,-2.2040237630096478,-0.6174566529963083,0.2579009118420224,-8.040544064291952,-5.644201029008023,-4.44963500439184
2596,0.055577846032905,-3.071991524655536,-0.4167983884662325,-0.8515334328934476,0.0935924770141367,-4.152211116219703,-1.65543830280616,-0.3953351922063535,0.1138953087761107,-3.4917168786425523,-1.5241820973693172,-0.435134864668983
2598,0.0989825184480912,-3.982350740981097,-1.3496012677229603,-2.2437777744386,0.1461802707719929,-4.997466274725583,-2.4708469771376937,-1.8274742652435292,0.2147476796398532,-5.718373977784994,-3.515336391738401,-3.066843589258092
2611,0.0633509341817042,-2.073688609223361,0.5204269983302947,0.3205778026482147,0.0831915310074191,-2.587009549077265,-0.11400455611956,1.647929936234876,0.1924088957994169,-4.232956199951174,-2.02256319075285,-0.4664953719749523
2623,0.0721489370572557,-3.9300949162923975,-1.3883720290552746,-1.7337855307849346,0.106319477764257,-5.025127340674024,-2.620559291765803,-1.1586502445762774,0.2218280456710014,-6.352410055314416,-4.532886526679006,-3.2503576263748584
2636,0.087768567142097,-4.043261413276644,-1.332052516787077,-1.5802526078246577,0.1155405968612181,-4.89975653702302,-2.291182202408005,-0.7601736012171049,0.2217477659021672,-6.33387631383674,-4.302117643416542,-2.927651220746665
2659,0.1047347597031231,-3.6528225138101313,-0.9690637425838152,-1.050161862037318,0.1386828270052334,-4.9287617405805975,-2.334152999422603,-0.4891063370831374,0.3138420771388248,-8.340931029382194,-5.807436262027156,-4.183394752406612
2676,0.0777205276998355,-3.106370410598725,-0.4834594316142329,-0.6234704527780431,0.1065303741387193,-4.68122132183704,-2.1466460499731537,-0.4695302124019012,0.2303440202970321,-6.661154779283808,-4.361066308777388,-3.135663980497164
2685,0.0959601941662603,-3.5463646938999487,-0.8555748923143557,-1.0188308821099237,0.1308751617692826,-5.028022101835765,-2.4845031005561933,-0.8427299861416347,0.2987090963274635,-8.411006511250081,-5.8300783302114585,-4.541479759049391
2686,0.0673752278118475,-2.767223529075802,-0.119884379895594,-0.2648559705120518,0.1029944522400923,-4.567637585464791,-2.014438338876934,-0.3830481969240686,0.2102353326167676,-6.099796798584613,-3.866395456597751,-2.6797870947130384
2709,0.0695969812479162,-3.491119583061036,-0.810262709700918,-1.108287653183998,0.1117805815947863,-4.649778686086096,-2.1593748600610767,-0.6285673204211902,0.1847719201103023,-4.951225443640535,-2.8277717101580726,-1.7613367371781548
2726,0.0984434488415573,-2.5697063234785817,0.137667217057577,0.1229694721397083,0.139154641472993,-3.960862057120452,-1.288362852622523,0.6392207308514946,0.2970363187772305,-7.520895765208132,-4.581017187305977,-2.886990292074077
2728,0.0727259026314139,-3.77906622712907,-1.4326265107505414,-1.278891925798192,0.1060918331182264,-4.903416343239455,-2.5137670008986346,-0.7295970378576877,0.267829716355786,-7.918515599202777,-5.751346570796497,-4.36633228863472
2745,0.0696168980842502,-3.64339630213634,-0.9671443040394732,-1.142970882101803,0.1003594282783451,-4.622367884705173,-2.0681890112134167,-0.5072177501009981,0.1983890063868624,-5.794665107201588,-3.712861552883462,-2.4405400380727533
2758,0.0843374808177265,-3.345763648800046,-0.7101342766798384,-0.919199171919978,0.1180817813596468,-4.644454237209181,-2.0881645999065386,-0.4368661399856396,0.261290201851654,-7.431453924783224,-5.142567710546855,-3.796864142734973
2768,0.0800207629411946,-3.109046989788032,-0.4392760662650428,-0.6687650558592054,0.1071595954377857,-3.9011881423659815,-1.402625910818304,0.0879210110330284,0.2256695780432402,-5.703687609332643,-3.453637719533804,-2.2036061645973235
2783,0.1065991054811195,-2.9453549204606966,-0.2361104719311179,-0.3179974156336773,0.1539618987479893,-4.288127688584891,-1.7040649498911655,0.18415032221448,0.3602530350400633,-9.504234775445548,-6.596410433226986,-4.745683678764812
2804,0.0792129759884977,-3.3955125553395478,-0.6992408494257465,-0.9285810956962862,0.1070183694197444,-4.175522606534821,-1.5906907820143898,-0.2391335648897,0.2056463272738209,-5.189304893297497,-3.0176941820987184,-1.80394041450342
2829,0.0903350693365971,-3.286215131187615,-0.6493221243727038,-0.8287369701770647,0.1233841512828581,-4.744898500797083,-2.133027384309305,-0.5397621830740571,0.2564554177658092,-6.848069557643094,-4.454950411390953,-3.1822438484990823
2866,0.0955418250029044,-3.004379538150004,-0.3522964173977653,-0.5363708914285602,0.14267150473951,-4.409061364047327,-1.905698172958197,0.1678459005452938,0.3246896764539904,-8.879170532943292,-6.363114021837487,-4.327165085198876
2868,0.0741644968407412,-3.5782625592602004,-0.9246877090510476,-1.198556426491041,0.1049188627058076,-4.403161830378762,-1.7713237677907658,-0.3874314228564566,0.2228353439991628,-5.971766582311644,-3.7385390392306586,-2.504721058401793
2869,0.0694411072209292,-3.124635163729435,-0.4237629127014992,-0.5673733599842997,0.0996212491093264,-4.605545763923247,-1.975128803513191,-0.3056760151270135,0.2638752608652229,-8.009700028372286,-5.619526389190635,-4.234511279714449
2870,0.0816153508667882,-3.2184065502496995,-0.5630181551912927,-0.7571177913995133,0.1112051560891157,-4.769790723683353,-2.2675069317566,-0.5979011692001887,0.2391424072069136,-6.891849691953037,-4.56060669024349,-3.3017442833407173
2874,0.0793002669757797,-2.784887451045845,-0.1225299272758985,-0.0816553414876203,0.1213538950464675,-4.347070429920444,-1.7847758969021554,-0.0974991129589603,0.2805020816397384,-6.861909289806358,-4.382918888899111,-2.970355473411454
2877,0.0922995166525408,-3.671734161842529,-0.935572566685692,-1.2636442639787393,0.1202359522374434,-5.211857131654088,-2.4977958216403118,-0.9190203570570769,0.2848125915883822,-8.49332814953519,-6.005023779919299,-4.85282248105521
2894,0.0898340891146673,-3.3056608759673742,-0.5501460512430638,-0.7702786431665797,0.1294895534001904,-4.7971134332402565,-2.173426989746013,-0.6483413087316159,0.3005514674248203,-8.34401493204857,-5.714457118083884,-4.493769069772203
2923,0.0819141350571323,-3.306014109423705,-0.5842026932506612,-0.7546933337146334,0.1159387828011715,-4.98570490451026,-2.3111472495555234,-0.7329752702792289,0.3052811810203459,-8.895168122908444,-6.349366416185983,-5.184091203225681
2958,0.0721262704604512,-3.8935318828292407,-1.267023854592794,-1.4452367079958273,0.1033050319297059,-5.03895684374651,-2.4660200017918967,-0.8855781167042053,0.1793291689169793,-5.746267771629814,-3.777873694680228,-2.450647342853338
3014,0.093638118776151,-2.509577686368799,0.2516633978065042,0.0889938048094214,0.1497091488408553,-4.163925595270104,-1.5317195377468935,0.2661318941745564,0.3470896567344138,-8.951436959154135,-6.182045161649613,-4.444818134114991
3018,0.0515123178309602,-1.7807335017436163,0.9161972554870856,0.8512336019478615,0.1018654667897907,-3.268671674667258,-0.7251264616477703,1.2416875804285148,0.2183621645297272,-5.714819488427515,-3.4022841123401943,-1.671062538136374
3050,0.0777968608765866,-3.5852072131242294,-0.8786227557222168,-1.1438965490133606,0.1081701077609728,-5.17564329690005,-2.592500805736199,-0.8841716044939607,0.2407048831691672,-7.530588683855286,-5.268001082934193,-3.95744812411592
